,marketDailySnapshots_id,marketDailySnapshots_timestamp,marketDailySnapshots_variableBorrowedTokenBalance,marketDailySnapshots_stableBorrowedTokenBalance,marketDailySnapshots_inputTokenPriceUSD,marketDailySnapshots_days,protocol,asset
97,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8db4a0000,1655769592,1.2328699083316804e+22,0.0,1129.0,19163,aave_v3_avalanche,wETH
98,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8dc4a0000,1655853508,1.2290631361944854e+22,0.0,1137.74,19164,aave_v3_avalanche,wETH
99,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8dd4a0000,1655942388,1.22003266361132e+22,0.0,1049.0707,19165,aave_v3_avalanche,wETH
100,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8de4a0000,1656028438,1.2325011247223502e+22,0.0,1143.01393085,19166,aave_v3_avalanche,wETH
101,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8df4a0000,1656115115,9.643659320651881e+21,0.0,1225.47488196,19167,aave_v3_avalanche,wETH
102,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e04a0000,1656201046,9.430414955962351e+21,0.0,1241.57790833,19168,aave_v3_avalanche,wETH
103,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e14a0000,1656284302,6.420043750625722e+21,0.0,1210.84035871,19169,aave_v3_avalanche,wETH
104,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e24a0000,1656373381,6.739116549424329e+21,0.0,1192.24,19170,aave_v3_avalanche,wETH
105,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e34a0000,1656460158,8.309065721603698e+21,0.0,1140.37953664,19171,aave_v3_avalanche,wETH
106,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e44a0000,1656547190,6.486770557040582e+21,0.0,1098.31347622,19172,aave_v3_avalanche,wETH
107,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e54a0000,1656632963,6.775960338622611e+21,0.0,1036.72736848,19173,aave_v3_avalanche,wETH
108,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e64a0000,1656718718,6.639957989356555e+21,0.0,1070.19671167,19174,aave_v3_avalanche,wETH
109,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8e74a0000,1656804593,7.863252944907112e+21,0.0,1066.7,19175,aave_v3_avalanche,wETH
